"","playerID","Full_name","position","Bats","Throws"
"16388","sierrma01","Magneuris Sierra","Outfielder","Left","Left"
"16389","sierrmo01","Moisés Sierra","Rightfielder","Right","Right"
"16390","sierrru01","Ruben Angel Sierra","Rightfielder","Both","Right"
"16391","sieveed01","Edward Tilden Siever","Pitcher","Left","Left"
"16392","sievero01","Roy Edward Sievers","First Baseman and Leftfielder","Right","Right"
"16393","sigaffr01","Francis Leonard Sigafoos","Third Baseman, Shortstop and Second Baseman","Right","Right"
"16394","siglipa01","Wesley Peter Siglin","Second Baseman and Pinch Hitter","Right","Right"
"16395","sigmatr01","Wesley Triplett Sigman","Pinch Hitter and Centerfielder","Left","Right"
"16396","signewa01","Walter Donald Aloysius Signer","Pitcher","Right","Right"
"16397","sigsbse01","Seth DeWitt Sigsby","Pitcher","Unknown","Unknown"
"16398","sikorbr01","Brian Patrick Sikorski","Pitcher","Right","Right"
"16399","silbeed01","Edward James Silber","Rightfielder","Right","Right"
"16400","silsech01","Chase Robert Silseth","Pitcher","Right","Right"
"16401","silvaca01","Carlos Silva","Pitcher","Right","Right"
"16402","silvada01","Daniel James Silva","Third Baseman","Right","Right"
"16403","silvajo01","Jose Leonel Silva","Pitcher","Right","Right"
"16404","silvawa01","Walter Silva","Pitcher","Right","Right"
"16405","silveal01","Aaron Albert Silvera","Pinch Runner, Pinch Hitter and Leftfielder","Right","Right"
"16406","silvech01","Charles Anthony Ryan Silvera","Catcher","Right","Right"
"16407","silveda01","David Joseph Silvestri","Third Baseman, Pinch Hitter and Shortstop","Right","Right"
"16408","silveke01","Kenneth Joseph Silvestri","Catcher and Pinch Hitter","Both","Right"
"16409","silvelu01","Luis Pascual Silverio","Outfielder and Pinch Runner","Right","Right"
"16410","silveto01","Tomas Roberto Silverio","Pinch Hitter and Outfielder","Left","Left"
"16411","simaal01","Albert Sima","Pitcher","Right","Left"
"16412","simasbi01","William Anthony Simas","Pitcher","Left","Right"
"16413","simmoal01","Aloysius Harry Simmons","Outfielder","Right","Right"
"16414","simmoan01","Andrelton Alexander Simmons","Shortstop","Right","Right"
"16415","simmobr01","Brian Lee Simmons","Outfielder and Pinch Hitter","Both","Right"
"16416","simmocu01","Curtis Thomas Simmons","Pitcher","Left","Left"
"16417","simmoha01","George Washington Simmons","Second Baseman, Leftfielder and First Baseman","Right","Right"
"16418","simmojo01","Joseph S. Simmons","Outfielder and First Baseman","Unknown","Unknown"
"16419","simmojo02","John Earl Simmons","Outfielder and Pinch Hitter","Right","Right"
"16420","simmone01","Nelson Bernard Simmons","Outfielder and Designated Hitter","Both","Right"
"16421","simmopa01","Patrick Clement Simmons","Pitcher","Right","Right"
"16422","simmosh01","Shae Austin Simmons","Pitcher","Right","Right"
"16423","simmote01","Ted Lyle Simmons","Catcher and First Baseman","Both","Right"
"16424","simmsmi01","Michael Howard Simms","Rightfielder, Pinch Hitter and First Baseman","Right","Right"
"16425","simonal01","Alfredo Simón","Pitcher","Right","Right"
"16426","simondo01","Douglas Eugene Simons","Pitcher","Left","Left"
"16427","simonja01","Jason William Simontacchi","Pitcher","Right","Right"
"16428","simonme01","Melbern Ellis Simons","Outfielder","Left","Right"
"16429","simonmi01","Michael Edward Simon","Catcher","Right","Right"
"16430","simonra01","Randall Carlito Simon","First Baseman","Left","Left"
"16431","simonsy01","Sylvester Adam Simon","Pinch Hitter, Third Baseman and Shortstop","Right","Right"
"16432","simpsal01","Larry Allan Simpson","Pitcher","Right","Right"
"16433","simpsdi01","Richard Charles Simpson","Outfielder","Right","Right"
"16434","simpsdu01","Thomas Leo Simpson","Pitcher","Right","Right"
"16435","simpsha01","Harry Leon Simpson","Outfielder and First Baseman","Left","Right"
"16436","simpsjo01","Joe Allen Simpson","Outfielder and First Baseman","Left","Left"
"16437","simpsma01","Martin Simpson","Second Baseman and Catcher","Unknown","Unknown"
"16438","simpsst01","Steven Edward Simpson","Pitcher","Right","Right"
"16439","simpswa01","Wayne Kirby Simpson","Pitcher","Right","Right"
"16440","simsdu01","Duane B. Sims","Catcher, First Baseman and Outfielder","Left","Right"
"16441","simsgr01","Gregory Emmett Sims","Pinch Hitter and Leftfielder","Both","Right"
"16442","simslu01","Lucas Sundberg Sims","Pitcher","Right","Right"
"16443","simspe01","Clarence Sims","Pitcher","Right","Right"
"16444","sinatma01","Matthew Stephen Sinatro","Catcher","Right","Right"
"16445","sinclst01","Steven Scott Sinclair","Pitcher","Left","Left"
"16446","sincobe01","Herbert Sylvester Sincock","Pitcher","Left","Left"
"16447","sinerho01","Hosea John Siner","Third Baseman, Pinch Hitter and Shortstop","Right","Right"
"16448","singebi01","William Robert Singer","Pitcher","Right","Right"
"16449","singebr01","Brady Alan Singer","Pitcher","Right","Right"
"16450","singlch01","Christopher Verdell Singleton","Centerfielder","Left","Left"
"16451","singldu01","Duane Earl Singleton","Centerfielder","Left","Right"
"16452","singlel01","Bert Elmer Singleton","Pitcher","Right","Right"
"16453","singljo01","John Edward Singleton","Pitcher","Right","Right"
"16454","singljo02","Jonathan Lee Singleton","First Baseman","Left","Left"
"16455","singlke01","Kenneth Wayne Singleton","Rightfielder","Both","Right"
"16456","singtfr01","Frederic William Sington","Rightfielder","Right","Right"
"16457","sinkbbr01","Brett Allen Sinkbeil","Pitcher","Right","Right"
"16458","sipekdi01","Richard Francis Sipek","Pinch Hitter and Outfielder","Left","Right"
"16459","sipinjo01","John White Sipin","Second Baseman","Right","Right"
"16460","sippto01","Tony Marcel Sipp","Pitcher","Left","Left"
"16461","sirijo01","Jose Alexander Siri","Centerfielder","Right","Right"
"16462","sirotmi01","Michael Robert Sirotka","Pitcher","Left","Left"
"16463","siscoan01","Andrew Frank Sisco","Pitcher","Left","Left"
"16464","siscoch01","Chance Thomas Leo Sisco","Catcher","Left","Right"
"16465","siscost01","Steven Michael Sisco","Pinch Hitter, Leftfielder and Second Baseman","Right","Right"
"16466","siskdo01","Douglas Randall Sisk","Pitcher","Right","Right"
"16467","siskto01","Tommie Wayne Sisk","Pitcher","Right","Right"
"16468","sisleda01","David Michael Sisler","Pitcher","Right","Right"
"16469","sisledi01","Richard Allan Sisler","First Baseman and Leftfielder","Left","Right"
"16470","sislege01","George Harold Sisler","First Baseman","Left","Left"
"16471","sistisi01","Sebastian Daniel Sisti","Second Baseman, Third Baseman and Shortstop","Right","Right"
"16472","sittibr01","Brandyn Bernard Sittinger","Pitcher","Right","Right"
"16473","sittoca01","Charles Vedder Sitton","Pitcher","Right","Right"
"16474","sivespe01","Peter Sivess","Pitcher","Right","Right"
"16475","siwyji01","James Gerard Siwy","Pitcher","Right","Right"
"16476","sixsmed01","Edward Sixsmith","Catcher","Right","Right"
"16477","sizemgr01","Grady Sizemore","Centerfielder","Left","Left"
"16478","sizemsc01","Scott Daniel Sizemore","Third Baseman and Second Baseman","Right","Right"
"16479","sizemte01","Theodore Crawford Sizemore","Second Baseman and Shortstop","Right","Right"
"16480","skafffr01","Francis Michael Skaff","First Baseman, Pinch Hitter and Third Baseman","Right","Right"
"16481","skaggda01","David Lindsey Skaggs","Catcher","Right","Right"
"16482","skaggty01","Tyler Wayne Skaggs","Pitcher","Left","Left"
"16483","skalsjo01","Joseph Douglas Skalski","Pitcher","Right","Right"
"16484","skaugda01","David Wendell Skaugstad","Pitcher","Left","Left"
"16485","skeelda01","David L. Skeels","Pitcher","Left","Right"
"16486","sketcbu01","Harry Clement Sketchley","Rightfielder","Left","Left"
"16487","skiffbi01","William Franklin Skiff","Catcher","Right","Right"
"16488","skinnbo01","Robert Ralph Skinner","Leftfielder and First Baseman","Left","Right"
"16489","skinnca01","Elisha Harrison Skinner","Pinch Hitter and Centerfielder","Left","Right"
"16490","skinnjo01","Joel Patrick Skinner","Catcher","Right","Right"
"16491","skipwky01","Kyle Trent Skipworth","Pinch Hitter and Catcher","Left","Right"
"16492","skizalo01","Louis Peter Skizas","Outfielder and Third Baseman","Right","Right"
"16493","skogler01","Eric Lawrence Skoglund","Pitcher","Left","Left"
"16494","skokcr01","Craig Richard Skok","Pitcher","Right","Left"
"16495","skolema01","Matthew Thomas Skole","Designated Hitter and First Baseman","Left","Right"
"16496","skopejo01","John S. Skopec","Pitcher","Right","Left"
"16497","skowrbi01","William Joseph Skowron","First Baseman","Right","Right"
"16498","skrmema01","Matthew Leland Skrmetta","Pitcher","Both","Right"
"16499","skubata01","Tarik Daniel Skubal","Pitcher","Right","Left"
"16500","skubebo01","Robert Jacob Skube","Outfielder, Pinch Hitter and First Baseman","Left","Left"
"16501","sladego01","Gordon Leigh Slade","Shortstop, Second Baseman and Third Baseman","Right","Right"
"16502","slaglji01","James Franklin Slagle","Outfielder","Left","Right"
"16503","slaglro01","Roger Lee Slagle","Pitcher","Right","Right"
"16504","slaglwa01","Walter Jennings Slagle","Pitcher","Both","Right"
"16505","slamaan01","Anthony Thomas Slama","Pitcher","Right","Right"
"16506","slanida01","Daniel Alexander Slania","Pitcher","Right","Right"
"16507","slapncy01","Cyril Charles Slapnicka","Pitcher","Both","Right"
"16508","slappjo01","John Henry Slappey","Pitcher","Left","Left"
"16509","slateau01","Austin Thomas Slater","Outfielder, Pinch Hitter and First Baseman","Right","Right"
"16510","slatedo01","Douglas Slaten","Pitcher","Left","Left"
"16511","slatoji01","James Michael Slaton","Pitcher","Right","Right"
"16512","slattja01","John Thomas Slattery","Catcher and First Baseman","Right","Right"
"16513","slattmi01","Michael J. Slattery","Centerfielder","Left","Left"
"16514","slattph01","Philip Richard Slattery","Pitcher","Right","Left"
"16515","slaugba01","Byron Atkins Slaughter","Pitcher","Right","Right"
"16516","slaugdo01","Donald Martin Slaught","Catcher","Right","Right"
"16517","slaugen01","Enos Bradsher Slaughter","Rightfielder","Left","Right"
"16518","slaugst01","Sterling Feore Slaughter","Pitcher","Right","Right"
"16519","slaybbi01","William Grover Slayback","Pitcher","Right","Right"
"16520","slaybsc01","Elbert Slayback","Second Baseman","Right","Right"
"16521","slaytst01","Foster Herbert Slayton","Pitcher","Right","Right"
"16522","sleatlo01","Louis Mortimer Sleater","Pitcher","Left","Left"
"16523","sledgte01","Terrmel Sledge","Leftfielder and Pinch Hitter","Left","Left"
"16524","slegeaa01","Aaron Allan Slegers","Pitcher","Right","Right"
"16525","sloanbr01","Bruce Adams Sloan","Pinch Hitter and Rightfielder","Left","Left"
"16526","sloanto01","Yale Yeastman Sloan","Rightfielder and Pinch Hitter","Left","Right"
"16527","sloatle01","Dwain Clifford Sloat","Pitcher","Right","Left"
"16528","slocubr01","Brian John Slocum","Pitcher","Right","Right"
"16529","slocuhe01","Heath Slocumb","Pitcher","Right","Right"
"16530","slocuro01","Ronald Reece Slocum","Pinch Runner, Third Baseman and Catcher","Right","Right"
"16531","sloweke01","Kevin Michael Slowey","Pitcher","Right","Right"
"16532","slusajo01","Joseph Andrew Slusarski","Pitcher","Right","Right"
"16533","smajscr01","Craig Lee Smajstrla","Pinch Runner and Second Baseman","Both","Right"
"16534","smallaa01","Aaron James Small","Pitcher","Right","Right"
"16535","smallch01","Charles Albert Small","Pinch Hitter and Centerfielder","Left","Right"
"16536","smallet01","Ethan Robert Small","Pitcher","Left","Left"
"16537","smallha01","George Henry Small","First Baseman","Right","Right"
"16538","smallji01","James Arthur Patrick Small","Outfielder, Pinch Runner and Pinch Hitter","Left","Left"
"16539","smallma01","Mark Allan Small","Pitcher","Right","Right"
"16540","smallro01","Roy Frederick Smalley","Shortstop","Right","Right"
"16541","smallro02","Roy Frederick Smalley","Shortstop, Third Baseman and Second Baseman","Both","Right"
"16542","smallwa01","Walter Clayton Smallwood","Pitcher","Right","Right"
"16543","smallwi01","William Darwin Smalley","Third Baseman","Right","Right"
"16544","smartj.01","Jon David Smart","Pitcher","Right","Right"
"16545","smazajo01","Joseph Paul Smaza","Pinch Runner and Rightfielder","Left","Left"
"16546","smeltde01","Devin Paul Smeltzer","Pitcher","Right","Left"
"16547","smilebi01","William B. Smiley","Second Baseman","Unknown","Unknown"
"16548","smilejo01","John Patrick Smiley","Pitcher","Left","Left"
"16549","smithaj01","AJ Smith-Shawver","Pitcher","Right","Right"
"16550","smithal01","Alexander Benjamin Smith","Catcher, Outfielder and First Baseman","Unknown","Right"
"16551","smithal02","Alfred Kendricks Smith","Pitcher","Right","Right"
"16552","smithal03","Alfred John Smith","Pitcher","Left","Left"
"16553","smithal04","Alphonse Eugene Smith","Outfielder and Third Baseman","Right","Right"
"16554","smithar01","Arthur Laird Smith","Pitcher","Right","Right"
"16555","smithbe01","Calvin Bernard Smith","Rightfielder and Pinch Hitter","Right","Right"
"16556","smithbi01","William J. Smith","Centerfielder, Catcher and Second Baseman","Unknown","Unknown"
"16557","smithbi02","William E. Smith","Leftfielder","Unknown","Unknown"
"16558","smithbi03","Frederick William Smith","Pitcher and Leftfielder","Unknown","Right"
"16559","smithbi04","William Garland Smith","Pitcher","Left","Left"
"16560","smithbi05","Billy Edward Smith","Second Baseman and Shortstop","Both","Right"
"16561","smithbi06","Billy Lavern Smith","Pitcher","Right","Right"
"16562","smithbl01","Blake Matthew Smith","Pitcher","Left","Right"
"16563","smithbo01","Robert Ashley Smith","Pitcher","Right","Right"
"16564","smithbo02","Robert Eldridge Smith","Pitcher and Shortstop","Right","Right"
"16565","smithbo03","Robert Gilchrist Smith","Pitcher","Right","Left"
"16566","smithbo04","Bobby Gene Smith","Outfielder and Pinch Hitter","Right","Right"
"16567","smithbo05","Robert Walkup Smith","Pitcher","Right","Left"
"16568","smithbo06","Robert Eugene Smith","Third Baseman and Second Baseman","Right","Right"
"16569","smithbr01","Bryn Nelson Smith","Pitcher","Right","Right"
"16570","smithbr02","Brick Dudley Smith","First Baseman","Right","Right"
"16571","smithbr03","Randall Brian Smith","Pitcher","Right","Right"
"16572","smithbu01","Lewis Oscar Smith","Leftfielder","Right","Right"
"16573","smithbu02","Robert Allan Smith","Pitcher","Left","Left"
"16574","smithbu03","Burch Taylor Smith","Pitcher","Right","Right"
"16575","smithca01","Emanuel Carr Smith","Outfielder and Pinch Hitter","Right","Right"
"16576","smithca02","Carson Donald Smith","Pitcher","Right","Right"
"16577","smithca03","Caleb Anthony Smith","Pitcher","Right","Left"
"16578","smithca05","Canaan Elijah Smith-Njigba","Rightfielder","Left","Right"
"16579","smithch01","Charles J. Smith","Third Baseman and Second Baseman","Unknown","Unknown"
"16580","smithch02","Charles Edwin Smith","Pitcher","Right","Right"
"16581","smithch03","John William Smith","Pitcher","Left","Left"
"16582","smithch04","Charles William Smith","Third Baseman and Shortstop","Right","Right"
"16583","smithch05","Christopher William Smith","First Baseman, Pinch Hitter and Leftfielder","Both","Right"
"16584","smithch07","Charles Edward Smith","Pitcher","Right","Right"
"16585","smithch08","Christopher Michael Smith","Pitcher","Right","Right"
"16586","smithch09","Chad Dennis Smith","Pitcher","Left","Right"
"16587","smithch10","Christopher Patrick Smith","Pitcher","Right","Right"
"16588","smithch12","Rodney Chad Smith","Pitcher","Right","Right"
"16589","smithcl01","Clay Jamieson Smith","Pitcher","Right","Right"
"16590","smithda01","David Merwin Smith","Pitcher","Right","Right"
"16591","smithda02","David Stanley Smith","Pitcher","Right","Right"
"16592","smithda03","David Wayne Smith","Pitcher","Right","Right"
"16593","smithda04","Daryl Clinton Smith","Pitcher","Right","Right"
"16594","smithda05","Daniel Scott Smith","Pitcher","Left","Left"
"16595","smithda07","Daniel Charles Smith","Pitcher","Right","Right"
"16596","smithdi01","Richard Harrison Smith","Third Baseman, Shortstop and Second Baseman","Right","Right"
"16597","smithdi02","Richard Arthur Smith","Outfielder and First Baseman","Right","Right"
"16598","smithdi03","Richard Kelly Smith","Pinch Hitter and Leftfielder","Right","Right"
"16599","smithdo01","Douglass Weldon Smith","Pitcher","Left","Left"
"16600","smithdo02","Dominic David Rene Smith","First Baseman and Leftfielder","Left","Left"
"16601","smithdr01","Andrew David Smith","Pitcher","Right","Right"
"16602","smithdw01","John Dwight Smith","Outfielder and Pinch Hitter","Left","Right"
"16603","smithdw02","John Dwight Smith","Leftfielder","Left","Right"
"16604","smithea01","Earl Leonard Smith","Outfielder and Third Baseman","Both","Right"
"16605","smithea02","Earl Sutton Smith","Catcher","Left","Right"
"16606","smithea03","Earl Calvin Smith","Centerfielder","Right","Right"
"16607","smithed01","Edgar Eugene Smith","Rightfielder, Pitcher and First Baseman","Right","Right"
"16608","smithed02","Albert Edward Smith","Centerfielder","Unknown","Right"
"16609","smithed03","Rhesa Edward Smith","Pitcher","Right","Right"
"16610","smithed04","Edgar Smith","Pitcher","Both","Left"
"16611","smithel01","Elmer Ellsworth Smith","Leftfielder and Pitcher","Left","Left"
"16612","smithel02","Elmer John Smith","Rightfielder","Left","Right"
"16613","smither01","Ernest Henry Smith","Shortstop","Right","Right"
"16614","smithfr03","Frank Elmer Smith","Pitcher","Right","Right"
"16615","smithfr04","Frederick Smith","Pitcher","Right","Right"
"16616","smithfr05","Fred Vincent Smith","Third Baseman, Shortstop and Second Baseman","Right","Right"
"16617","smithfr06","Frank Thomas Smith","Pitcher","Right","Right"
"16618","smithge01","George J. Smith","Shortstop","Right","Right"
"16619","smithge02","George Allen Smith","Pitcher","Right","Right"
"16620","smithge03","George Selby Smith","Pitcher","Right","Right"
"16621","smithge04","George Cornelius Smith","Second Baseman and Shortstop","Right","Right"
"16622","smithgr01","Gregory Alan Smith","Second Baseman, Pinch Hitter and Shortstop","Both","Right"
"16623","smithgr02","Gregory Thomas Smith","Pitcher","Left","Left"
"16624","smithha01","Harry W. Smith","Second Baseman, Centerfielder and Catcher","Right","Right"
"16625","smithha02","Harvey Fetterhoff Smith","Third Baseman","Left","Right"
"16626","smithha03","Harry Thomas Smith","Catcher","Right","Right"
"16627","smithha04","Henry Joseph Smith","Pinch Hitter and Outfielder","Left","Right"
"16628","smithha05","Harrison Morton Smith","Pitcher","Right","Right"
"16629","smithha06","James Harry Smith","Catcher and Pinch Hitter","Right","Right"
"16630","smithha07","Harold Laverne Smith","Pitcher","Right","Right"
"16631","smithha08","Harold Wayne Smith","Catcher and Third Baseman","Right","Right"
"16632","smithha09","Harold Raymond Smith","Catcher","Right","Right"
"16633","smithhe01","George Henry Smith","Second Baseman","Right","Right"
"16634","smithja01","Jacob John Smith","Pitcher","Both","Left"
"16635","smithja03","Jack Smith","Outfielder","Left","Left"
"16636","smithja04","Jack Hatfield Smith","Pitcher","Right","Right"
"16637","smithja05","Jason William Smith","Pinch Hitter, Second Baseman and Shortstop","Left","Right"
"16638","smithja06","Jacob Matthew Smith","Pitcher","Right","Right"
"16639","smithji01","James Lawrence Smith","Shortstop, Second Baseman and Third Baseman","Both","Right"
"16640","smithji02","James Lorne Smith","Shortstop, Pinch Runner and Second Baseman","Right","Right"
"16641","smithjo01","John Smith","Shortstop and Leftfielder","Unknown","Unknown"
"16642","smithjo02","John Joseph Smith","First Baseman","Unknown","Unknown"
"16643","smithjo03","Salvatore Joseph Smith","Catcher","Right","Right"
"16644","smithjo04","John Marshall Smith","First Baseman","Both","Right"
"16645","smithjo05","Joseph Michael Smith","Pitcher","Right","Right"
"16646","smithjo06","Jordan L. Smith","Pitcher","Right","Right"
"16647","smithjo07","Joshua Allen Smith","Pitcher","Right","Right"
"16648","smithjo08","Joshua Dwayne Smith","Pitcher","Left","Left"
"16649","smithjo11","Josh Harris Smith","Third Baseman, Leftfielder and Shortstop","Left","Right"
"16650","smithju01","Judson Grant Smith","Third Baseman, Shortstop and Rightfielder","Right","Right"
"16651","smithke01","Keith Lavarne Smith","Leftfielder and Pinch Hitter","Right","Right"
"16652","smithke02","Kenneth Earl Smith","Pinch Hitter, First Baseman and Leftfielder","Left","Right"
"16653","smithke03","Patrick Keith Smith","Shortstop and Pinch Runner","Both","Right"
"16654","smithke04","Kevan Alan Smith","Catcher","Right","Right"
"16655","smithke05","Kevin Smith","Third Baseman and Shortstop","Right","Right"
"16656","smithkl01","Armstrong Frederick Smith","Centerfielder","Left","Left"
"16657","smithle02","Lee Arthur Smith","Pitcher","Right","Right"
"16658","smithlo01","Lonnie Smith","Leftfielder","Right","Right"
"16659","smithma01","Edward Mayo Smith","Outfielder","Left","Right"
"16660","smithma02","Mark Christopher Smith","Pitcher","Left","Right"
"16661","smithma03","Mark Edward Smith","Outfielder, Pinch Hitter and First Baseman","Right","Right"
"16662","smithma04","Matthew Joel Smith","Pitcher","Left","Left"
"16663","smithma05","Mallex Lydell Smith","Outfielder","Left","Right"
"16664","smithmi01","Elwood Hope Smith","Pinch Hitter and Leftfielder","Left","Right"
"16665","smithmi02","Milton Smith","Third Baseman and Second Baseman","Right","Right"
"16666","smithmi03","Billy Mike Smithson","Pitcher","Right","Right"
"16667","smithmi04","Michael Anthony Smith","Pitcher","Right","Right"
"16668","smithmi05","Michael Anthony Smith","Pitcher","Right","Right"
"16669","smithmi06","Michael Anthony Smith","Pitcher","Right","Right"
"16670","smithmu01","Murphy Smith","Pitcher","Right","Right"
"16671","smithna01","Nathaniel Beverly Smith","Catcher and Pinch Hitter","Right","Right"
"16672","smithol01","Orlin Hudson Smith","Rightfielder","Left","Left"
"16673","smithoz01","Osborne Earl Smith","Shortstop","Both","Right"
"16674","smithpa01","Paul Stoner Smith","Leftfielder","Left","Right"
"16675","smithpa02","Lawrence Patrick Smith","Pinch Hitter and Catcher","Left","Right"
"16676","smithpa03","Paul Leslie Smith","Pinch Hitter, First Baseman and Outfielder","Left","Left"
"16677","smithpa04","Pavin Joe Smith","Rightfielder and First Baseman","Left","Left"
"16678","smithpe01","Peter Luke Smith","Pitcher","Right","Right"
"16679","smithpe02","Peter John Smith","Pitcher","Right","Right"
"16680","smithph01","John Francis Smith","Pitcher and Leftfielder","Left","Left"
"16681","smithpo01","Charles Marvin Smith","Second Baseman, Shortstop and Third Baseman","Right","Right"
"16682","smithpo02","Clarence Ossie Smith","Pitcher","Right","Right"
"16683","smithra01","Raymond Edward Smith","Catcher","Right","Right"
"16684","smithre02","James Carlisle Smith","Third Baseman and Outfielder","Right","Right"
"16685","smithre03","Willard Jehu Smith","Catcher and Pinch Hitter","Right","Right"
"16686","smithre04","Marvin Harold Smith","Shortstop and Third Baseman","Left","Right"
"16687","smithre06","Carl Reginald Smith","Outfielder and First Baseman","Both","Right"
"16688","smithri01","Riley Wade Smith","Pitcher","Right","Right"
"16689","smithro01","LeRoy Purdy Smith","Pitcher","Right","Right"
"16690","smithro02","Roger Craig Smithberg","Pitcher","Right","Right"
"16691","smithro03","Walter Roy Smith","Pitcher","Right","Right"
"16692","smithru01","Rufus Frazier Smith","Pitcher","Right","Left"
"16693","smithse01","Garry Seth Smith","Outfielder","Left","Left"
"16694","smithsh01","Sherrod Malone Smith","Pitcher","Right","Left"
"16695","smithst01","James Abner Smith","Shortstop","Left","Right"
"16696","smithst02","Stephen Lydell Smitherman","Leftfielder and Pinch Hitter","Right","Right"
"16697","smithsy01","Sydney A. Smith","Catcher and First Baseman","Right","Right"
"16698","smithto01","D. Smith","Second Baseman","Unknown","Unknown"
"16699","smithto02","Thomas Edward Smith","Pitcher and First Baseman","Right","Left"
"16700","smithto03","Anthony Smith","Shortstop and Third Baseman","Right","Right"
"16701","smithto04","Tommy Alexander Smith","Outfielder","Left","Right"
"16702","smithtr01","Travis William Smith","Pitcher","Right","Right"
"16703","smithty01","Tyler Douglas Smith","Shortstop and Second Baseman","Right","Right"
"16704","smithvi01","Vincent Ambrose Smith","Catcher","Right","Right"
"16705","smithwa01","Wallace Henry Smith","Third Baseman, Shortstop and Pinch Hitter","Right","Right"
"16706","smithwi01","Wilbur Floyd Smith","Catcher and First Baseman","Left","Right"
"16707","smithwi02","Willie Smith","Leftfielder, Pinch Hitter and First Baseman","Left","Left"
"16708","smithwi03","Willie Everett Smith","Pitcher","Right","Right"
"16709","smithwi04","William Michael Smith","Pitcher","Right","Left"
"16710","smithwi05","William Dills Smith","Catcher","Right","Right"
"16711","smithza01","Zane William Smith","Pitcher","Left","Left"
"16712","smoakju01","Justin Kyle Smoak","First Baseman","Both","Left"
"16713","smokejo01","Joshua Michael Smoker","Pitcher","Left","Left"
"16714","smolija01","Jacob Michael Smolinski","Outfielder","Right","Right"
"16715","smollle01","Clyde Hetrick Smoll","Pitcher","Both","Left"
"16716","smoltjo01","John Andrew Smoltz","Pitcher","Right","Right"
"16717","smootho01","Homer Vernon Smoot","Centerfielder","Left","Right"
"16718","smoyehe01","Henry Neitz Smoyer","Shortstop and Third Baseman","Right","Right"
"16719","smykafr01","Frank John Smykal","Shortstop and Third Baseman","Right","Right"
"16720","smylydr01","Todd Andrew Smyly","Pitcher","Left","Left"
"16721","smythha01","William Henry Smythe","Pitcher","Left","Left"
"16722","smythre01","James Daniel Smyth","Outfielder, Pinch Hitter and Second Baseman","Left","Right"
"16723","smythst01","Steven Delton Smyth","Pitcher","Left","Left"
"16724","snarery01","Ryan Delbert Snare","Pitcher","Left","Left"
"16725","sneades01","Esix Snead","Pinch Runner and Centerfielder","Both","Right"
"16726","sneadki01","William Kirby Snead","Pitcher","Left","Left"
"16727","sneedcy01","Cy Robert Sneed","Pitcher","Right","Right"
"16728","snellbl01","Blake Ashton Snell","Pitcher","Left","Left"
"16729","snellch01","Charles Anthony Snell","Catcher","Right","Right"
"16730","snellch02","Christopher Doyle Snelling","Outfielder","Left","Left"
"16731","snellia01","Ian Dante Snell","Pitcher","Right","Right"
"16732","snellna01","Nathaniel Snell","Pitcher","Right","Right"
"16733","snellwa01","Walter Henry Snell","Pinch Hitter and Catcher","Right","Right"
"16734","sneltdj01","Donald Marek Snelten","Pitcher","Left","Left"
"16735","snideco01","Collin Kenneth Snider","Pitcher","Right","Right"
"16736","snidedu01","Edwin Donald Snider","Centerfielder","Left","Right"
"16737","snidetr01","Travis James Snider","Outfielder","Left","Left"
"16738","snideva01","Van Voorhees Snider","Leftfielder and Pinch Hitter","Left","Right"
"16739","snodgch01","Amzie Beal Snodgrass","Leftfielder and Pinch Runner","Right","Right"
"16740","snodgfr01","Frederick Charles Snodgrass","Centerfielder and First Baseman","Right","Right"
"16741","snodgsc01","Scott Andrew Snodgress","Pitcher","Left","Left"
"16742","snookfr01","Frank Walter Snook","Pitcher","Right","Right"
"16743","snopech01","Christopher Charles Snopek","Third Baseman, Shortstop and Second Baseman","Right","Right"
"16744","snoveco01","Colonel Lester Snover","Pitcher","Left","Left"
"16745","snowch01","Charles M. Snow","Catcher","Unknown","Unknown"
"16746","snowj.01","Jack Thomas Snow","First Baseman","Left","Left"
"16747","snydebe01","Bernard Austin Snyder","Second Baseman and Shortstop","Right","Right"
"16748","snydebi01","William Nicholas Snyder","Pitcher","Right","Right"
"16749","snydebr01","Brian Robert Snyder","Pitcher","Left","Left"
"16750","snydebr02","Bradley Michael Snyder","Pinch Hitter, First Baseman and Rightfielder","Left","Left"
"16751","snydebr03","Brandon Roger Snyder","Pinch Hitter, First Baseman and Third Baseman","Right","Right"
"16752","snydech02","Christopher Ryan Snyder","Catcher","Right","Right"
"16753","snydeco01","Abraham Conrad Snyder","Catcher","Right","Unknown"
"16754","snydeco02","James Cory Snyder","Rightfielder, Shortstop and First Baseman","Right","Right"
"16755","snydeea01","Earl Clifford Snyder","First Baseman and Third Baseman","Right","Right"
"16756","snydefr01","Frank Elton Snyder","Catcher and First Baseman","Right","Right"
"16757","snydege02","Gene Walter Snyder","Pitcher","Right","Left"
"16758","snydeja01","John William Snyder","Catcher","Right","Right"
"16759","snydeje01","Jerry George Snyder","Shortstop and Second Baseman","Right","Right"
"16760","snydeji01","James C. A. Snyder","Shortstop, Catcher and Rightfielder","Unknown","Unknown"
"16761","snydeji02","James Robert Snyder","Second Baseman","Right","Right"
"16762","snydejo01","Joshua M. Snyder","Leftfielder","Unknown","Unknown"
"16763","snydejo02","John Michael Snyder","Pitcher","Right","Right"
